,character_name,dialogue,polarity
17117,jake," Dude!! ,  S'mores important junk happening! Look!",0.453
17118,jake," Finn, forget that loser!",-0.68
17119,jake, Finn! ,0.0
17120,jake, Finn! Let go! He's not worth it!,-0.3699
17121,jake," It'll be okay, dude.",0.2263
17122,jake," Oh, yeah, that's the good news: I didn't have to! One sec. ,  Up you go! Check this out! ,  Brand new baby. The Lich is super cute now, and he smells real neat! ,  That sap rebooted him or something. ,  I like him a lot.",0.9563
17123,jake," Okay, run. Go, go, go!",0.2942
17124,jake,,0.0
17125,jake, It can't end like this.,-0.2755
17126,jake," Yeah, that's like the twenty-fifth time, right?",0.5719
17127,jake, Totes.,0.0
17128,jake," So what? Clone him up, girl.",0.0
17129,jake," Come P-Gum, don't be all cold-hearty!",0.0
17130,jake, And remember the time James saved PB from that contaminated cupcake?,0.4215
17131,jake," Jameses! ,  Alright, who's in charge here?",0.3164
17132,jake," Explain this biz, James II.",0.0
17133,jake, PB ain't gonna like this.,-0.2755
17134,jake," Nah, man. PB's no dummy. She'll find out. It's only a matter of time.",-0.3612
17135,jake, There's Princess Bubblegum!,0.0
17136,jake, What a show!,0.0
17137,jake," Come on PBs, just sit here with us for five minutes.",0.0
17138,jake, Come on! Five minutes!,0.0
17139,jake, Mother of Grob!,0.0
17140,jake," Finn? ,  What's going on? ,  Is the spaghetti all—whoa! ,  Finn, what happened?",0.0
17141,jake," Man, I knew that arm was bogus.",0.0
17142,jake," Man, don't worry about that. ,  You just went through some outrageous beeswax from losing your favorite arm and et cetera. You can't just expect to bounce right back to normal.",-0.05
17143,jake," Nah, man. Listen. ,  All these princesses donating all these gross fake arms—they mean well, ,  but they're throwing you off your game! You got to go at your own pace. If you listen ,  deep in your melon heart... ,  that's where the real instructions are.",-0.4664
17144,jake," Well, those things are bad, ,  so they can't be the real instructions, but you keep listening. Me—I'm going to go to the spaghetti store and buy a new mop head. I'll be back soon. Just remember—listen to your melon heart. ",-0.1779
17145,jake,  Afternoon Princess. What's that you're building?,0.0
17146,jake,  I might.,0.0
17147,jake," Jake, I'm going to space to punch my dad and steal his arm. Back Soon -Finn ,  Wow, what the he?",0.1531
17148,jake,  Word. Word.,0.0
17149,jake,  Pfft. TMLO Princess.,0.0
17150,jake,  That means lay off. Finn's feeling this one out solo style. Give the kid a chance.,0.3612
17151,jake,"["" Goodnight buddy, I'm proud of you.""]",0.4767
17152,jake,"  Finn's just working some stuff out, ,  AND IT'S HEALTHY!",0.5754
17153,jake,  Feelings hurt!,-0.5707
17154,jake,  Eeeeeeeeeah.,0.0
17155,jake,"  Oh, hey buddy you're back. How are you feeling?",0.128
17156,jake,"  Ha, Ha! That's great! ,  You can always trust the old melon heart to get you through. ,  So I guess we won't be needing this thing anymore. You wanna do the honors?",0.944
17157,jake,,0.0
17158,jake, Uh-uh-uh-uh-uh-uh-uh!,0.0
17159,jake,,0.0
17160,jake," Eh, I'm trying something new. Hey, how's it going, miss...?",0.0
17161,jake," Whoa. You're a dead ringer for Flame Princess, with a smidge of Princess Bubblegum mixed in. ,  Guess you're still hung up on both of 'em, bro.",-0.6486
17162,jake," Well, they look like they're having fun.",0.7845
17163,jake, You think? I bet they taste great if you're a boid.,0.6249
17164,jake," Hey, have you noticed we are birds now?",0.0
17165,jake, Look over there. That oasis looks pretty good to me.,0.7269
17166,jake, Bon appetit!,0.0
17167,jake,,0.0
17168,jake," Come on, man. We're sweet, sweet birds, and we get to eat worms. This is a unique experience.",0.7184
17169,jake," Dude, you've been eating grubs for hours.",0.0
17170,jake," Yeah, you're a beast.",0.296
17171,jake, Hide!,-0.2481
17172,jake, Who are you?,0.0
17173,jake," Dang, when did you get so big?... And old?",0.0
17174,jake," You feeling okay, bro?",0.34
17175,jake," Ha, really?",0.34
17176,jake, Why? That's... weird.,-0.1779
17177,jake," Wow, you have a lot of saliva. ,  You must have a broken pipe, old timer. It's comfy, though.",0.1779
17178,jake, Whoa! Did you just try to eat me?!,0.0
17179,jake, You are trying to eat me.,0.0
17180,jake, What're you talking about?,0.0
17181,jake,,0.0
17182,jake," Sorry, man. I'm not into it.",-0.0772
17183,jake," You took it too far, man. I'm a dog, and I eat all kinds of horrible things. This is disgusting.",-0.7845
17184,jake,,0.0
17185,jake," We're still in a bind, man. No food, no water.",-0.5267
17186,jake, I'm thirsty.,0.0
17187,jake," Hey, look.",0.0
17188,jake, It's another caterpillar.,0.0
17189,jake, Huh? You okay? ,0.3094
17190,jake," She's just a caterpillar, dude.",0.0
17191,jake, Looks like she's gonna faint.,0.3612
17192,jake, You see?,0.0
17193,jake," Huh. ""Love is Blind""—that must apply to all species.",0.6369
17194,jake," Oh, I see. Your name is Erin, and there's a famine near your town, so that's why you're out here searching for an oasis.",0.0
17195,jake, Over there—the oasis!,0.0
17196,jake, Really? You like leaves now?,0.4833
17197,jake," Hey, hey, hey, move over a bit. I got a rhythm going here.",0.0
17198,jake,"[' This oasis is pretty romantic, huh?']",0.7096
17199,jake," So, how many kids you want to have?",0.0772
17200,jake," And will you, Finn, take this caterpillar to be your wife, even if she becomes a flower or a bird or a bacteria, to love and to cherish till death do you part?",0.4404
17201,jake, You may now kiss the bride.,0.4215
17202,jake," Hey, why are you eating caterpillars?",0.0
17203,jake,,0.0
17204,jake, Ah. ,0.0
17205,jake, What? Hey! What are you kids doing breaking the treehouse?,0.0
17206,jake," No way, BMO. This is our treasure.",0.0
17207,jake, Really? How much of it?,0.0
17208,jake, Whoa! We get mail?,0.0
17209,jake, Dang! Wildberry Kingdom got all fancy.,0.0
17210,jake, I don't know. I've never really spent money before. I've only stolen it or hoarded it.,-0.4939
17211,jake,[' So... here we are in the middle of town.'],0.0
17212,jake, Let's parse out some dough to spend.,0.0
17213,jake," Sorry, man. We were just looking to spend some cash in town. ,  Want some?",0.0
17214,jake, Whoa. Spending money is kind of fun.,0.4601
17215,jake, Just get the darn furniture.,0.0
17216,jake,,0.0
17217,jake," Hmm. ,  Look at those gams! Hey, yo, Legs! Legs! You want a bag of money?",0.2905
17218,jake," Well, what are you gonna do for it?",0.2732
17219,jake, Show me. ,0.0
17220,jake," Finn, look. I made this guy dance.",0.0
17221,jake," Go away, dude.",0.0
17222,jake," This is crazy. People do anything for money. And I've got a ton of money. Dance harder, Legs! Harder!",-0.4559
17223,jake,"["" This bores me. You're boring! It's time to push this thing further. Middle-class berries, watch after this treasure while I'm gone. ""]",-0.3382
17224,jake, Ahem.,0.0
17225,jake, Good evening.,0.4404
17226,jake," Listen. I want to see you two do things ,  for this bag of money.",0.0772
17227,jake," Yeah, nice. Goji Berry Man, you sleep on the left side of the bed normally. Now you sleep on the right!",0.6476
17228,jake," Mr. Goji Berry, you sleep on your back now—and on top of the covers.",0.2023
17229,jake," Turning down all this smoosh, huh? Dance instruction pays more than I thought. ",0.0
17230,jake," Well, sure, man. As a matter of fact, you can have all the gold coins... all the gold coins you can eat!",0.5848
17231,jake," Dinner is served! ,  Yummy, yummy, yummy. Hey, you kids need some desert? I'll just see what I can rustle up—in the toolshed! ",0.8953
17232,jake, How much do you think I'd have to pay them to lick the dust off all this dusty stuff?,-0.1027
17233,jake," Dude, they're not doing anything they don't want to. They want my sweet cheddar, and I want to see some stuff in exchange. It's mutual—free market.",0.3257
17234,jake, Free market! ,0.5562
17235,jake, How much coin would it take for you to be my berry foot warmer?,0.296
17236,jake," Oh, hey, man.",0.0
17237,jake," Okay, I got a plan. And this time, it's gonna involve all the money.",0.2263
17238,jake," Princess, are you ready to earn all this cay-ash?",0.3612
17239,jake," All of this sweet, sweet crunkle is yours if you let me... ,  sit on your head.",0.7906
17240,jake, No one can say no to this much dinero. ♪M-m-money♪,-0.5267
17241,jake, ♪M-m-money♪,0.0
17242,jake, ♪M-m-money♪,0.0
17243,jake, Or don't do that and get paid mad bucks.,-0.4939
17244,jake, Take all my money?!,0.0
17245,jake," Well, we were trying to get rid of all that skrilla anyway, right?",0.2732
17246,jake," Good shot, BMO!",0.4926
17247,jake," Let's bounce, po' boy.",-0.5574
17248,jake," How about you write it, I sign it.",0.0
17249,jake," It's an ugly scene, man.",-0.5106
17250,jake, Whoa!,0.0
17251,jake, Shelby?,0.0
17252,jake," Hmm? Whoa, Shelby! What's going on there? With your butt?",0.0
17253,jake, You can chop up a worm and get two? I thought that was a myth.,0.0
17254,jake," Ah, it's easy. You just give him something sharp and get him to fight bad guys.",-0.4939
17255,jake," Yeah, you might have to stretch all big if he gets in real trouble. But, yeah.",0.3716
17256,jake," Yeah, yeah, yeah! We're real late! Happy birthday, puppies! Okay, so, putting it out there—I didn't remember to bring you guys any birthday presents, but I did bring lunch! ,  It's macaroni salad.",0.7762
17257,jake," Happy birthday, Kim Kil Whan.",0.5719
17258,jake," Whoa, neat. Um, well, how are things going, Son?",0.6249
17259,jake," Heh. ,  I get it.",-0.1531
17260,jake, What?!,0.0
17261,jake," But, Son, why?",0.0
17262,jake,,0.0
17263,jake," But, Son, I'm your pop. ,  What would your mother say, doing this to your poor pip-pop?",-0.631
17264,jake," Okay, Son, get ready to be glitter-stunned by all this treasu—oh, yeah. We spent all of it. All we have left are these vintage photos I got at the flea market. They're interesting!",0.8221
17265,jake,,0.0
17266,jake," Hey, Finn, I'm real sorry about this. Somehow, I feel like it's kind of my fault.",-0.128
17267,jake, You're gonna sleep like that?,0.3612
17268,jake,"["" I promise I'll work this thi—""]",0.3182
17269,jake," Hey, buddy, you okay?",0.2263
17270,jake," I just feel like if we're patient, this whole thing will work itself out before you know it.",0.3612
17271,jake," See, man? Help is on the way.",0.4019
17272,jake," Man, don't you know? The laws ain't made to help earthy cats like us.",0.0624
17273,jake," Nah, man. Listen. Here on our planet, back in the old days—back in the real old days—it was just every man for hisself, scrooblin' and scrat-scrobblin' for the good stuff, the greenest valleys, and scrat-scrobblin'. And the strongest, meanest men got the best stuff. They got the green valleys and were like, ""The rest of you, y'all scrats get sand."" And that's when they made the laws, you see. Once the strong guys got it how they like it, they said, ""This is fair now. This is the law."" Once they were winning, they changed the rules up.",0.9705
17274,jake, That's awesome!,0.6588
17275,jake," Hey, Kim Kil Whan! Aw, buddy, I knew you'd come around. ,  Fathers and sons, man. That's that real thick chowder. ,  What's this?",0.0
17276,jake, Ooh.,0.0
17277,jake," Come on, Son, just let me do the... ,  lah blah blah blah blah.",-0.3818
17278,jake," Man, where did I go wrong?",-0.4767
17279,jake," Yeah, you're right. So, wanna rob a bank or somethin'?",-0.3976
17280,jake," Oh, yeah. Yeah. Oh, no, wait! I just remembered I buried a ton of gold in the front yard!",0.4184
17281,jake, Almost got it.,0.0
17282,jake," Hey, Son. I'm glad you're here.",0.4588
17283,jake, With this! ,0.0
17284,jake," I know, I know. Kim Kil Whan's a real out-loud flim-flammer, and that's okay, I guess, but why, why, would he do this to his pip-plop-plop?",0.1154
17285,jake," Ooh, that's it! You're right! If we help him out of his secret jam, he won't need our money anymore. Look, there he goes now. Come on, let's follow him to the mob goons!",0.5538
17286,jake," Yeah, man, the nose knows. ,  I smelled him go in there , ... and then I smelled him go up there ",0.296
17287,jake," Hey, Son!",0.0
17288,jake," Yeah, yeah, yeah, no. I never even looked for a job.",0.5267
17289,jake," I was thinkin' about you buying our tree house. I figured out that you don't need our money, so maybe you'd consider my counteroffer...",0.0
17290,jake," Father love! I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I love you, I lub you, I love you, I love you, I lub you. ,  Come on, open it!",0.9975
17291,jake, It's an ocarina. I made it for you.,0.0
17292,jake," Whenever you play it, you'll be reminded of your pep-pant's love.",0.765
17293,jake," Yeah, it's not hollow. I made the holes with the back end of a pencil.",0.296
17294,jake, Okay.,0.2263
17295,jake, I'll call!,0.0
17296,jake," Later, Son!",0.0
17297,jake," Yeah, all right! Daddin'!",0.4184
17298,jake, Here we go. They're probably gonna try to lure us on some dumb trip.,-0.5106
17299,jake, Oh.,0.0
17300,jake," Uh, 3 minutes. What about you?",0.0
17301,jake, What's that? Your invisible watch?,0.0
17302,jake," Oh, dang, we were both counting fast.",0.0
17303,jake," Do you even need to breathe, Rattleballs?",0.0
17304,jake, Thanks.,0.4404
17305,jake, Yup. Mom and dad passed down some pretty good genes.,0.7269
17306,jake," Well, ,  it was a day like any other day...",0.5574
17307,jake, And so they never told me.,0.0
17308,jake, BMO... keep it down!,0.0
17309,jake," I know, but I got a headache, and I'm in a funky mood.",-0.1531
17310,jake, I don't know. I think I got restless leg syndrome.,-0.2732
17311,jake," What? No, man, it's just restless leg.",-0.5106
17312,jake, What are you reading?,0.0
17313,jake, Cool.,0.3182
17314,jake,,0.0
17315,jake," No, BMO.",-0.296
17316,jake," No, BMO! No more! ,  Maybe some soup will take the edge off.",-0.6103
17317,jake," Ew! Gross! Nasty! ,  Hyah!",-0.8346
17318,jake," I'm sorry you were born a fly and I had to kill you, you disgusting, disgusting creature.",-0.9153
17319,jake," BMO, PLEASE!",0.3802
17320,jake,,0.0
17321,jake," Finn, was that you?",0.0
17322,jake, Probably just BMO or something.,0.0
17323,jake," That's weird. BMO doesn't like 30's jazz. ,  Yeesh. Creepy. ",-0.4234
17324,jake,"["" I didn't know we had one of those.""]",0.0
17325,jake," Hey, hey. Hey, who?",0.0
17326,jake, Aah!,0.0
17327,jake, Hey! I killed you!,-0.7256
17328,jake," Aah! ,  Aah! Ghost fly touching me! ,  Finn! Finn!",-0.5374
17329,jake," Ghost fly, man! Aah! Aah!",-0.4898
17330,jake," Come on, man. Let's get out of the house. It's a ghost fly!",-0.3802
17331,jake," No, man, ghost flies are filthy! They carry diseases, such as tuberculosis, polio, dysentery. They leave those little fly doodies on your soul.",-0.6114
17332,jake, Aah!,0.0
17333,jake, Thank goodness we lost him. He's gone.,0.4939
17334,jake,,0.0
17335,jake, We should ask what its unfinished business is. Ghosts always have unfinished business.,0.0
17336,jake," Nah, man, let's just get someone to banish it—someone with serious paranormal juice. ",-0.5574
17337,jake, I think so. His ways are kind of mysterious.,0.0
17338,jake, Thank you.,0.3612
17339,jake," Well, huh. How about that? No biggie. We'll just hang out inside these magic circles until morning. That's when ghosts go to sleep. Yep. Just got to make it... till morning.",0.2732
17340,jake," Don't do it, bro. It's a trap.",-0.3182
17341,jake," Dude, what are you—?",0.0
17342,jake," Yeah, but I'm still getting a ""woo-jah"" feeling. This seems like a bad idea.",-0.0387
17343,jake," Finn? What's wrong, buddy?",-0.5362
17344,jake," Oh, Finn, you're disgusting!",-0.5707
17345,jake," Aw, that's it! I've had it with this ghost fly! I wish I were a ghost so I could punch him with my ghost fist!",-0.7228
17346,jake, What?,0.0
17347,jake," Finn... ,  All right. But first you got to give me some unfinished business so I can come back as a ghost.",-0.4497
17348,jake, Okay. What do you call a bear that only attacks guys named Paul?,-0.25
17349,jake, ,0.0
17350,jake, Okay. Five minutes. Whoa.,0.2263
17351,jake, Is this some kind of low-level dead world? That's a bummer.,-0.7845
17352,jake, Aah!,0.0
17353,jake," Aah! Oh, stuff! Aah!",0.0
17354,jake, Ohh! Ohh! Get away! ,0.0
17355,jake, Aah! You killed it! Aah!,-0.7488
17356,jake, Aah! Aah! Get away!,0.0
17357,jake,,0.0
17358,jake,,0.0
17359,jake, That's right. You never finished the soup. That's your unfinished business!,0.0
17360,jake," And now that you've finished it, you get to ascend to a glorious, new peaceful realm.",0.8126
17361,jake," Ahhh. Bam! ,  Shouldn't have tried to kill me, son! ,  Yes! ,  What's happening? Oh, BMO must be bringing me back! Yes! Yeah, BMO!",0.471
17362,jake, Mm. BMO?,0.0
17363,jake," Good job, BMO! You brought me back.",0.4926
17364,jake," Hmm. ,  I'll... I'll finish this later. ,  So tired. And also hungry... ,  Maybe I should... eat some— ",-0.4927
17365,jake," Huh? Uh... ,  Huh. Hmm. Everything's made of... me.",0.0
17366,jake," Pretty neat. I bet there's, like—like a cool city or something around here.",0.8176
17367,jake, Nice. Jake City. ,0.4215
17368,jake," Oh, uh, hi!",0.0
17369,jake," Uh, good, man! Good!",0.7494
17370,jake," Man, this place is awesome! ,  Ooh! ,  Cool dolls! They look like the rare antique kind. Maybe my kids will like them. Mm. Wonder what my kids are gonna have for dinner. Maybe pizza...",0.9401
17371,jake, Whoa-oh! Some kind of Jake-quake...,0.0
17372,jake," Hey there, um...",0.0
17373,jake," Oh, uh, of course! Goose!",0.0
17374,jake," Let's see, uh... ,  one, two, uh... I've never been here.",0.0
17375,jake,,0.0
17376,jake, Eh—party?,0.0
17377,jake," Do it again, Goose!",0.0
17378,jake,,0.0
17379,jake," Hey, what?",0.0
17380,jake," Uh, what five bucks?",0.0
17381,jake, What—? What is that?,0.0
17382,jake," Guess I'd better not worry about it. ,  Hmm. I'm hungies, Goose.",0.6492
17383,jake," All right! ,  Ow! Something's wrong, Goose. Jakey can't eat any of these nachos... ,  but Jakey needs nachos! Aah!",-0.497
17384,jake," Alright, lad, show me the way! ",0.3164
17385,jake, Heh. Okay.,0.0772
17386,jake, Hmm.,0.0
17387,jake," Mayor, uh, I want to meet these minds.",0.0772
17388,jake," There's no need. I've got it figured out. The tremors are happening because Jake is hungry, ,  and his stomach is growling. And the hungrier he gets, the worse the quakes will become.",-0.6486
17389,jake, I'll prove it!,0.0
17390,jake, Mention a food item.,0.0
17391,jake, What's in the omelet?,0.0
17392,jake," Look, just let me stretch outside to get something to eat, and the quakes will stop.",-0.296
17393,jake, What?! No way! The world's not gonna end just because I go get a bagel.,-0.4184
17394,jake," Uh, peace! ",0.5848
17395,jake, Why?!,0.0
17396,jake," Mm. ,  Bagel.",0.0
17397,jake, Spaghetti... ,0.0
17398,jake, Huh?,0.0
17399,jake, Goose?,0.0
17400,jake, But—but what if Erik Adamkinson is right? What if you and all the Jake peeps disappear and I can't bring you back?,-0.3094
17401,jake, But—,0.0
17402,jake," ♪An artisan of pickling, and now just one remains.♪",0.0
17403,jake," ♪And now just one♪— ,  I can't do this, man! I-it just can't be over!",0.0
17404,jake," No, these picks were made by our friend to be mouth-loved!",0.3164
17405,jake," We have to honor his memory with a final taste of his genius. ,  Get ready for the dream ritual.",0.7717
17406,jake, Finale!,0.0
17407,jake," Quick, to bed! This has to be the last thing we think about!",0.0
17408,jake, Okay... dream! ,0.3164
17409,jake," Whup! Oof. ,  I love you, Everything Burrito.",0.6696
17410,jake," Huh, what?",0.0
17411,jake," Hey, man, you're shaking it all wrong!",-0.6239
17412,jake, Shh. Let me show you how.. it's... done!,0.0
17413,jake," No, I'm showing this— Whoaaaa! ",-0.3595
17414,jake, You made an oath. Okay.,0.2263
17415,jake," Nah, I'll just stretch into a tree.",-0.1027
17416,jake," Pshhh. Please, not even. ",0.3182
17417,jake," Uh, because Kee-Oth was right there! A-and there were traps! I didn't have no blood this whole time, so I'm totally out of it. Uuuuuhhh... ",0.3553
17418,jake," ♪ Bacon pancakes, makin' bacon pancakes ♪",0.0
17419,jake," ♪ Bacon pancakes, makin' bacon pancakes ♪",0.0
17420,jake, ♪ Take some bacon and I'll put it in a pancake ♪,0.0
17421,jake," ♪ Bacon pancakes, that's what it's gonna make ♪",0.0
17422,jake, ♪ Bacon pancaaake! ♪,0.0
17423,jake," Dude, what is the deal?",0.0
17424,jake," Prismo, I'm right here! Where you going, bro!? ",0.0
17425,jake," Wait up, man, how're you alive!? ,  Finn and I saw your old man host body get destroyed by the— ",-0.5411
17426,jake, The Lich?!,0.0
17427,jake," Wait, why is this happening? It's like a rerun of the worst junk.",-0.3818
17428,jake," Lich life-sucks Prismo's dream host, eliminates Prismo forever. Ugh, it's mad gris bro. And then the Space Police, or whatever they're called, show up because boppin' Prismo is a cosmic crime. I remember feelin' like someone had peeled a layer away from my brain, and my reality was no longer anchored to any point of reference, and I had to fight to keep from being crushed under the weight of an unforgiving new paradigm of ultimate reality. So cool, man. So why am I seeing this again?",-0.8752
17429,jake," Uhhh, that's cool...",0.0
17430,jake," Uhh, that's cool, but do you know what's really cool? Tough guy contest! ,  Whoo-hoo! ,  Tough boys!",0.2826
17431,jake," Come on, man! Tough Guy contest me!",-0.2695
17432,jake," Whoa, Finn, how'd you get over there? ",0.0
17433,jake," Finn, when I die my individual Earth consciousness is going to go all over everywhere while Glob tallies my deeds.",-0.5994
17434,jake," I'm going to all around you , , in your nose, in your dreams and your socks...",0.4019
17435,jake," Yeah, that's what I said, in your dre— ",0.296
17436,jake,"♪ Fallen ally, fallen ally, you're home now in the sky.",-0.6124
17437,jake, I guess I'm headed towards that door..,0.0
17438,jake," Hehe, all these dudes and their lady problems...",0.0
17439,jake," What if the whole world was just some goof's dream? Man, that would be stupid. Whoa!",-0.4003
17440,jake," Rrrm, wait a minute... What is this!? This couldn't be a...oh Grod! ,  Permanent, opposing, industrial-strength, magnetic bed! ,  Hand-hewed from a single tree ,  Oh, man! Look at this mattress! ,  What is it? ,  Smells like a blend of cashmere... ,  Mohair, silk and wool maybe... ,  The thread count on this is in the thousands! And it's filled with... ,  Down feathers of a baby griffin! That's illegal! ,  Glass of milk... This feels like a trap designed by some kind of sick genius!",-0.7918
17441,jake," Well... ,  hats off to you sir or madam, your trap was a success!",0.4003
17442,jake," Oh my blahs! ,  It's like I'm getting Eskimo kisses from an army of angels! ",0.7494
17443,jake, Finale!,0.0
17444,jake," Quick, to bed! This has to be the last thing we think about!",0.0
17445,jake, Okay... dream! ,0.3164
17446,jake," Wait up, man, how're you alive!?",0.0
17447,jake, Finn and I saw your old man host body get destroyed by the—,-0.4939
17448,jake," Where you going bro? Wait up man, how're you alive?",0.4515
17449,jake," Hey, Finn, what's going on?",0.0
17450,jake," No, bro, don't tear me away from nirvana. Wait, nooo! ,  Oof! ,  I'm okay now.",-0.2225
17451,jake, Prismo?! You're alive! ,0.4912
17452,jake," Cool, dude!",0.3802
17453,jake," Welcome back, Prismo.",0.4588
17454,jake," Oh, hey, Finn! ,  So you got my map? ",0.0
17455,jake,,0.0
17456,jake," Ah, it's goin' great. I really feel like I fit in, ,  so to speak. ",0.8639
17457,jake," Nah, I think I was just gonna keep being a brick for a while.",-0.1027
17458,jake," Finn, ever since I was little, I wanted to see what it's like to be a brick in a brick shack when the brick shack falls down. And this shack is gonna fall down. Just look at it. Like sandcastles in the sun, baby. ,  You're too young; you wouldn't understand.",0.6124
17459,jake," What? No, man, bricks don't stay in touch!",-0.3595
17460,jake, Aww. You tell that little goofball I said hi.,0.0
17461,jake, Oh. Really? So soon?,0.0
17462,jake, Yeah.,0.296
17463,jake," Bye! Okay, back to being a brick. ,  I'm so bored.",-0.2808
17464,jake," Ooh, I'm starting to get a little tippy in my teacups.",0.0
17465,jake, A bunny!,0.0
17466,jake," Looks like our long-eared friend is on to something. Bunnies love to dig. He's making a supreme effort, and I think I can guess why.",0.926
17467,jake," That's right. A carrot, grown out here free and wild, probably the result of a seed pooped out by a passing bird.",0.5106
17468,jake, But what's this? A mysterious rustling in the bush. Could mean trouble. Mr. Bunny seems to think so. His sensitive whiskers quiver at the hint of imminent danger.,-0.8462
17469,jake," Unfortunately for Mr. Bunny, this is what nature is all about. It's a male deer. Not a threat to Mr. Bunny in the predatory sense, but still above him in the food chain. Mr. Bunny, wishing to avoid an encounter, hops away to safety.",0.5327
17470,jake," Wow, deers are jerks.",0.4019
17471,jake, What?! Arrrrrgh! No! I had no idea.,-0.6458
17472,jake," Hi, BMO.",0.0
17473,jake, No.,-0.296
17474,jake, It's not about the bunny! The bunny is incidental to the brick experiment.,0.0
17475,jake, Forget about the bunny.,-0.2263
17476,jake, Finn? Are you still there? Finn? BMO?,0.0
17477,jake," Mr. Bunny retreats to its warren. Its homemade comfort is some consolation to help pass the hungry night. Twilight falls on the peaceful forest, a twilight unaware of the struggles it both soothes and conceals. The crickets begin to stir, rehearsing their musical rhapsodies. In the distance, flashes of heat lightning illuminate a purple summer sky. Even angry deer, at last, must come to rest. And so it is with our erstwhile antagonist, who has disappeared into a stand of trees, perhaps to dream of tomorrow's pointless battles.",-0.5574
17478,jake," Oh, my Gob, it's a crazy storm! This might be it! This weather might knock the whole thing down! ",-0.5067
17479,jake," If a definition of bravery exists, then this must be it. A lone bunny, facing off against the elements, ineffectually pushing around some twigs with his pink bunny nose, a symbolic gesture, perhaps, but sometimes that's all we have. The wind is beginning to pick up. It's becoming clear that Mother Nature has not just knocked on the door, she has come in, sat down, and poured herself a drink. Mr. Bunny has no friends, no family, no loved ones of any kind. The wind is really picking up now. Small puddles gathering around the entrance to Mr. Bunny's cozy home are beginning to grow in size and connect with one another. It won't be long now. But what's this?! Looks like this unflagging little hero of a bunny will have some help, though! A family of friendly beavers appears to have taken up the cause.",0.9822
17480,jake," Often called nature's architects, these intrepid mammals are sparing no effort to shore up the endangered burrow. Here's an unusual sight. It's a Sea Lard! You'd expect to see a few mudscamps out in weather like this, but here we have a rare treat indeed. This little beauty is pretty far outside of her natural habitat, but I've heard it said by wise old salts schooled in ancient maritime lore that storms will sometimes blow them off course to a remarkable degree. Looks like we've got some pretty good evidence tonight. Yes, sir, sometimes those old sailors know what they're talking about. It's a triumph of experience versus the secondhand verities of musty academic tomes. This feisty Sea Lard is pitchin' right in to save the rabbit hole, belying its slothful reputation. She uses her prodigious swiveling behind to increase the size of the hole, while the beavers continue to reinforce the sides with straw and stick. Times like these, supposed cruelty and indifference of the natural world, all too often its most salient feature, pale before the nobler instincts of even our most humble kin.",0.9953
17481,jake," In the morning light, few signs remain of the summer storm that battered this idyllic glen. The beavers are finished with their work and are heading home. The Sea Lard looks like she's gonna wander the woods for a while. Maybe she'll find her way back to the ocean and write a novel about her experiences. Mr. Bunny is exhausted but can rest easy knowing that his home is secure. But alas, the bunny's rest is short-lived. The deer is back.",0.714
17482,jake," The deer, perhaps confused by the antler-like appearance of Mr. Bunny's protective dam, is now testing the situation.",-0.3182
17483,jake, The bunny is unsure of where this is going.,-0.25
17484,jake," And with a single smash from the deer's powerful front hooves, the bunny's home is under attack! Mr. Bunny has hopped to safety and can only watch as the deer continues its relentless rampage on the only home he knows. A couple more mighty smashes, and the dam—the dam has been breached! Water is now flooding in! The deer continues its attack! This deer's misplaced rage, combined with its size and weight, is more than enough to bring down the weakened walls, which are now starting to give, aided by the unforgiving weigh from the tree above. Even Mr. Deer, in his blind fury, seems to sense what's about to happen as he steps to one side!",-0.9309
17485,jake, It's over. The warren has been destroyed.,-0.4939
17486,jake, An injustice of astronomical levels. Words fail me.,-0.802
17487,jake," Actually, he doesn't seem that upset.",0.2924
17488,jake," He's on his feet, checking out his new surroundings—even the deer is impressed! As if confused by the events, he performs a comical double-take and retreats into the forest. Ladies and gentlemen, this bunny is indomitable!",0.3365
17489,jake," This bunny has the right attitude. Who cares about being a brick in a wall of a fallen-down shack? There's something bigger than that, and the bunny has answers. ,  Teach me, Mr. B!",0.5093
17490,jake, Aw.,0.0
17491,jake," Hey, Finn.",0.0
17492,jake, That sounds good.,0.4404
17493,jake," Blech. Your tooth looks bad, dude. It smells like a garden shed in here.",-0.25
17494,jake," Finn, I think you have to go dentist.",0.0
17495,jake," Just go dentist, dude. ,  Okay. Easy does it... ",0.5859
17496,jake,,0.0
17497,jake, This is so bad. What did Princess Bubblegum say when you showed her?,-0.6696
17498,jake, Dude. You. Got. To. Go. Dentist.,0.0
17499,jake," Come on, man. It's not that bad.",0.431
17500,jake, Right?,0.0
17501,jake, Whup!,0.0
17502,jake," Yeah. Welcome home, buddy.",0.6369
17503,jake, Ah-ah-ah! ,0.0
17504,jake," Yo, guys! You gotta do something! That's my best friend in there! ,  ""You okay in there?""",0.88
17505,jake," I know! It's called... ,  And it is deadly.",0.0
17506,jake, Ha-a. ,0.0
17507,jake,,0.0
17508,jake, Of course I am! See these tears of worry? ,-0.6239
17509,jake," Hey, why don't you guys team up and fight each other to see who gets to wear the crown. ",-0.3818
17510,jake,,0.0
17511,jake," Man, this is intense. I better do something! ",0.5411
